Genome	EHI00077	EHI00107	EHI00529	EHI00435	EHI00182	EHI00080	EHI00451	EHI00484	EHI00493	EHI00512	EHI00538	EHI00176	EHI00524	EHI00527	EHI00126	EHI00177	EHI00070	EHI00133	EHI00102	EHI00438	EHI00097	EHI00117	EHI00525	EHI00112	EHI00124	EHI00134	EHI00111	EHI00181	EHI00472	EHI00113	EHI00480	EHI00129	EHI00069	EHI00085	EHI00103	EHI00104	EHI00518	EHI00499	EHI00464	EHI00422	EHI00470	EHI00507	EHI00462	EHI00108	EHI00456	EHI00541	EHI00441	EHI00537	EHI00121	EHI00088	EHI00125	EHI00467	EHI00547	EHI00504	EHI00178	EHI00433	EHI00473	EHI00426	EHI00130	EHI00138	EHI00110	EHI00490	EHI00569	EHI00095	EHI00496	EHI00568	EHI00089	EHI00137	EHI00428	EHI00131	EHI00139	EHI00119	EHI00180	EHI00465	EHI00092	EHI00114	EHI00076	EHI00514	EHI00073	EHI00098	EHI00506	EHI00567	EHI00483	EHI00122	EHI00458	EHI00074	EHI00566	EHI00481	EHI00086	EHI00100	EHI00116	EHI00093	EHI00479	EHI00128	EHI00105	EHI00081	EHI00075	EHI00536	EHI00115	EHI00477	EHI00106	EHI00120	EHI00091	EHI00079	EHI00072	EHI00179	EHI00101	EHI00488	EHI00118
EHA01453_bin.118	0.00309971	0.020981973	0.009463237	0.011894506	0	0.03825877	0.13594982	0.13259219	0.055147253	0.017473044	0.050072268	0.001507784	0.008346641	0.02182053	0.010120442	0.034078002	0.020004135	3.2402975e-05	0.16238229	0.2451353	0.004457761	0.04204443	0.017823465	0.075111404	0.025527535	0.031055378	0.019835586	0.11868844	0.022442197	0.19145273	0.010336027	0.043756038	0.031680442	0.08716453	0.020671792	0.05224013	0.2974708	0.74717736	0.053822126	0.15266323	0.19168895	0.01893144	0.045532193	0.123969086	0.024093965	0.56725043	0.20403004	0.013929099	0.018338256	0.013130522	0.018927258	0.10442721	0.9626143	0.026672876	0.00129638	0.13066526	0.21784233	0.42730537	0.00806808	0.022718929	2.1950404e-05	0.0327939	0.069989905	0.049365412	0.22083046	0.016423345	0.009994227	0.08521983	0.31928167	0.038679745	0.012926959	0.027143763	0.14981543	0.13245709	0.004062392	0.02023984	0.020311963	0.17097509	0.044854082	0.006683637	0.49140185	0.007102262	0.24385643	0.12720571	0.017469646	0.12278899	0.031371046	0.0479436	0.050589148	0.16884904	0.19546598	0.078807175	0.4142135	0.01065875	0.007522455	0.06846252	0.002215684	0.39871627	0.2423058	0.02541935	0.018278414	0.09834774	0.009959212	0.030090082	0.06286778	0.001860297	0.09722095	0.28359607	0.13283417
EHA01453_bin.119	0	2.7956736e-05	0.000385756	0	0	0.12990555	0.11973847	0.1321771	0.0630657	0.021233259	0.11288742	0.000317156	0	0.00054128	0.000383877	0	0.000361793	0.062206086	0.43082246	0	0.00042264	6.953944e-05	0.11381892	0.009335671	0.000384346	0.07944976	0.000411598	1.9499235e-05	0.03257735	0.12434545	0	0.000452711	0.000616693	0.000592025	0.000384111	0.000135085	0.14669158	0.95633745	0.1147335	0.48505476	0.16506103	0.042697217	0	0.011478942	0.001262517	0.004524997	0	0	0.000430393	0	0.00043979	0.000285676	0.000283796	0.2147869	0.009176622	0.000404785	0.06148767	0.07514489	0.52651036	0	0	0.02525104	0.59010917	0.000608235	0.000386226	0	0.012506293	0.12027481	0.10185908	0	0.000406195	0.000405725	0	0.1009607	0	2.7251945e-05	0	0.11304318	0.00038787	0.71016055	0.149608	0.045796424	0.14800037	0.000385051	0.13257718	0.000420761	0.0796525	0.41555527	0.000194053	0.13255228	4.0642986e-05	0.7183789	0.035095807	0.2947871	7.094903e-05	0	0	0.006644071	0.11272814	0.05508417	0.34662828	0	0.0492102	5.7792917e-05	0.07947372	0.4101629	8.903868e-05	0.6666446	0.00038787
EHA01453_bin.12	0.055254776	0.00184227	0.10185123	0.019538565	0	0.053632807	0.027668716	0.07894965	0.007833498	0.030204814	0.15749969	0.043343067	0.008321034	0.00027529	0.011612953	0.0918676	0.001747004	0	0.002744841	0.38391495	0.061909363	0.15291713	0.21421777	0.011851467	0.012990802	0.024285035	0.019265026	0.006857376	0.008599126	0.18322632	0.36249036	0.0785777	0.032890465	0.00084093	0.027042136	0.00702444	0.06925672	0.54739153	0.2669697	0.001287137	0.41373485	0.08175859	0.04361976	0.00092884	0.14250095	0.023267234	0.08971047	0.06708033	0.009030273	0.056139134	0.039640315	0.40927944	0.88538945	0.18034418	0.007202013	0.00457065	0.13951585	0.5559927	0.018965568	0.02461076	0	0.09341567	0.011443435	0.062948875	0.035203107	0.15071096	0.003995203	0.043795228	0.39389297	0.003676483	0.000979275	0.002275868	0.03972998	0.001405869	0.000104722	0.04877076	0.11751893	0.3909548	0.028029464	0.15229124	0.4118856	0.16619863	0.08926812	0.034788072	0.19286916	0.32641512	0.011664088	0.07193572	0.06976878	0.002070277	0.045405988	0.23310103	0.32631776	0.00817008	0.014463567	0.012758942	0.34614387	0.13666943	0.02810897	0.06424582	0.026153572	0.109950915	0.010152796	0.07418462	0.003539539	0.045969177	0.043131873	0.06330577	0.003036593
EHA01453_bin.123	0	0.000137998	0.003899001	0.034959577	0	0.000210831	0.00239909	0	0.000140189	0	0	5.3118405e-05	0.042822745	0.00011938	4.983273e-05	8.597515e-05	6.188021e-05	0.000169212	0.000133617	0	0.000116094	0.014640419	0	0	7.830858e-05	0.003699122	0.000242045	0	0.01099551	0.000445757	7.338007e-05	0	6.7903944e-05	0	0	0	6.6808716e-05	0.000319806	0.000152784	0	0.99995947	0	7.995142e-05	0	0.901254	0	0.000113356	6.461827e-05	0	8.2141865e-05	0.000140736	0.003090177	0.000182903	7.666574e-05	4.8737507e-05	0.000132522	0	0.613539	0.000180165	0.011477409	8.2141865e-05	7.557052e-05	0	0	0.000154427	0.000159355	6.461827e-05	6.023737e-05	0	9.637979e-05	5.147557e-05	0.3340381	0	7.611813e-05	0.000118284	3.8880484e-05	0.000139641	0.000332401	0	4.271377e-05	8.2141865e-05	0.013607621	0.000650016	0	0	0.00365367	0.00015826	0.010075522	8.926083e-05	0.000122665	0	8.2141865e-05	4.3808996e-05	0.009084343	0	0	0.004879227	0.016211519	0	0.012906677	0.00020864	0.000342258	0	0.00126389	0	0.01066311	0	5.0380346e-05	0
EHA01453_bin.124	0.000651364	0.015325607	0.001061131	0	6.15835e-05	0.000820324	0.00096165	0.001620909	0.09521362	0.000463455	0.2663376	0.001689599	0.34303275	0.02208637	0	0.000515564	0	0.000113693	0.00011843	0.00011843	0.1100813	0.253259	0.35457963	0.16934752	0	0.23335725	0.06061948	0.000238439	0.000116061	0.3484363	0.000453191	0.23666382	0	0	0.00018554	0.000755582	0.049611036	0.000196593	0.000564515	0	0.83201283	0.001903562	0.000729528	0.094022214	0.000673471	0.000210016	0.000307918	0.30221313	0.08318194	0.20013374	0.31070533	0.5133395	0.001253777	0.001823819	0.05043215	0.000588991	0.000984547	0.066370435	0.13977323	0.000602413	0.000112903	0.000570832	0	0	0.000929279	0.33192244	0.06328099	7.105789e-05	0.000584254	0.000417662	0	0.00072637	0	0	0.003258399	0	0.000457139	8.8427594e-05	0.000329235	0.001227722	0.30785435	0.000396345	0.001255356	9.4743846e-05	0.10119117	0.47868934	0.000665576	0.227705	0.000105797	0.000610308	9.395432e-05	0.23176871	0.2610864	0.25678268	0.000585043	0.00048872	0.09756169	0.000829009	0.19418935	0.029852208	0.06239909	0.000807691	0.000630836	0.000428716	0.000527407	0.057819802	0	0.000711368	0.000577148
EHA01453_bin.125	0.08626975	0.004651488	0.5989652	0.000131088	0	0.25919417	0.47190252	0.021469185	0.011100578	0.087068655	0.14426737	0.013668293	0.6284581	0.61189824	0.015348951	0.46623617	0.13060513	0.004057171	0.018326601	0.028798765	0.5564434	0.030350607	0.02712341	0.29390505	0.41681132	0.16402836	0.00934061	0.4860972	0.37936932	0.5929905	0.008670519	0.0213727	0.030803228	0.002097918	0.001357105	0.006673127	0.43201557	0.008246693	0.027051171	0.003943005	0.9975904	0.5901674	0.15046084	0.023549674	0.03416101	0.6106879	0.006585735	0.00203831	0.09108339	0.022345632	0.45544955	0.008526802	0.018132873	0.009995295	0.6057811	0.026018377	0.504939	0.009095357	0.25303757	0.58332103	0	0.57886374	0.014209064	0.007380601	0.6225672	0.004070557	0.017783556	0.5743785	0.40022728	0.48338854	0.109819174	0.2842194	0.54779583	0.021320667	0.00830428	0.019998167	0.013265178	0.62807465	0.31040904	0.4068658	0.6370473	0.19742987	0.3355396	0.21934131	0.5523655	0.34821677	0.4613301	0.6151484	0.012476122	0.026275251	0.027317895	0.5910484	0.48871037	0.5798178	0.608027	0.4813174	0.5677609	0.6373885	0.3603628	0.025673607	0.29423088	0.6165998	0.017057898	0.003639911	0.6051448	0.43983185	0.015271157	0.022660598	0.6127833
EHA01453_bin.129	0	0	9.702105e-05	0	0	0	0.000134468	3.6311976e-05	4.0283598e-05	0	0	0	0.000170212	4.0283598e-05	0	0	0	0	0	0	0	0	0.000358581	3.57446e-05	0	0	7.14892e-05	0	0	0.000173049	0	0	8.510619e-05	0	0	0	8.510619e-05	0.012161107	0	0	3.6311976e-05	8.510619e-05	0	0	4.3120468e-05	0	0	0	0	0	0	0.000487375	0.9992386	4.6524718e-05	0	0	0	0	0	0	0	0	0.000170212	0	8.510619e-05	5.2198462e-05	0	0	8.964519e-05	0	8.510619e-05	0	0	0	0	0.00027007	8.510619e-05	0	0	9.2482056e-05	0.000249077	8.510619e-05	3.9716222e-05	4.7659465e-05	0	0	5.049634e-05	4.7092093e-05	0	0	0	0	7.4326075e-05	8.510619e-05	0	0.000255319	0	0	0.000136737	0.000164539	0	0	0	0	0	0	0	0	0
EHA01453_bin.13	0.34355816	0.4844154	0.24339165	0.002015049	4.8592774e-05	0.48535237	0.4826069	0.5946949	0.34286648	0.18582445	0.31336007	0.3303683	0.49823645	0.7165038	0.21126044	0.2526023	0.24866499	0.002912465	0.017658561	0.55142045	0.16158235	0.36453187	0.29878378	0.21032865	0.40509778	0.2487888	0.19266415	0.38716966	0.6361686	0.54081434	0.36052272	0.2408382	0.44147852	0.33594692	0.009043425	0.313389	0.7293796	0.21820378	0.5782827	0.4432103	0.46560743	0.5589417	0.019256696	0.27748644	0.4495465	0.63514346	0.35896233	0.3526812	0.30562425	0.19239637	0.13879596	0.72583234	0.7755278	0.21557693	0.35611784	0.29739192	0.42179278	0.20439103	0.10185847	0.38838446	0.000426221	0.1773458	0.45458022	0.2604004	0.58849573	0.42994913	0.13972077	0.59664893	0.38596156	0.20150518	0.46291673	0.3023215	0.16998968	0.40886658	0.13533811	0.02518915	0.44774133	0.6982779	0.27558848	0.1956632	0.7089293	0.57957405	0.66483545	0.7226627	0.24580319	0.47798488	0.61593795	0.44206578	0.46744102	0.54391336	0.66040576	0.16677427	0.4801284	0.3029457	0.16320297	0.23870373	0.38322148	0.72824955	0.31318352	0.3841905	0.031984903	0.42371994	0.360432	0.32222128	0.39004955	0.23302871	0.4940244	0.6274578	0.48032433
EHA01453_bin.130	0.00615696	0.023926774	0.906718	0.00784293	0	0.009895833	0.019199936	0.017538458	0.020862289	0.01324503	0.013787339	0.008643711	0.9158235	0.020615188	0.003377188	0.013621148	0.006090921	0	0.001098614	0.018842187	0.016092153	0.017460173	0.92995465	0.018738098	0.45733687	0.017286109	0.009562575	0.018969456	0.01867512	0.014702705	0.9181284	0.021977086	0.005848631	0.00423876	0.006692272	0.014237369	0.016444217	0.001798805	0.007149736	0.014831723	0.025310537	0.024820272	0.00468529	0.011879635	0.016736366	0.005626459	0.015825372	0.6110094	0.004709782	0.014518146	0.033592127	0.014369448	0.004994494	0.021195548	0.011933866	0.027122462	0.01237821	0.91448176	0.019603606	0.01526382	0	0.008789784	0.000564614	0.010826506	0.8987364	0.029328438	0.013490818	0.002593463	0.009973681	0.005692061	0.005682002	0.020940574	0.007915966	0.004216018	0.003542504	0.003263915	0.008204178	0.009176399	0.015668804	0.018978203	0.01686582	0.006245304	0.021269022	0.002142997	0.017411191	0.01599725	0.02376583	0.017003583	0.002306564	0.013740543	0.001226319	0.009029888	0.020758638	0.014037939	0.01774095	0.003935678	0.012856667	0.022865335	0.010121941	0.011308898	0.004911835	0.016579358	0.012190151	0.005469014	0.014784051	0.024070224	0.007616384	0.9945961	0.010250958
EHA01453_bin.132	5.8407997e-05	0.000217778	0.000161039	0	0.000156867	0.000141014	0.000205262	0.00016688	0.000168549	0.000142682	0.000178562	0.00012516	0.000147689	0.000173555	0	0	0.000169383	0.000140179	0.00026367	0.00012516	0.00012516	0.000391334	0.000255326	0.000143517	0.000154364	0.000169383	0.00020109	0.000169383	0.000177727	0.000287868	0.000295378	0.000149358	0.000193581	0.000272849	0.000151026	0	0	0.002639207	0.001231574	0.00012516	0.000700896	0.000141848	0.00029204	0	0.000151026	0	9.92936e-05	0.000170218	0.000164377	0.000148523	0.000147689	0.042118844	0.99997663	0.000322913	0.001481894	0.000196084	0.000530678	0.000215275	0.00012516	0.00018774	0.000231963	0.000151026	0.000316238	0.00013851	0.000228626	0.000173555	0.00025032	5.2567197e-05	0.000272849	0.000264505	0.000133504	0.000141014	0	0	0.000148523	0.000197753	0.000267008	0.00012516	0.00012516	0.000131835	0.004260446	0.000148523	0	0.00021611	0.00013267	0.004595875	0.000167714	0.048984285	0.000181899	0.000124326	0.00012516	0.000427213	0.00034711	0.000148523	0.000176893	0.000141014	0.000651666	0.005051457	0.000148523	0.000155198	0.000134338	0.000139345	0.000136007	0	0.00015353	0.00014602	0	0.000157702	0.000148523
EHA01453_bin.136	0.35908857	0.3037233	0.016151404	0.11127886	4.5258304e-05	0.34152132	0.48622558	0.009384677	0.31568494	0.09938571	0.2665479	0.63020724	0.07166745	0.83492184	0.032957528	0.006469186	0.7385559	4.1894513e-05	0.009110069	0.21472742	0.21698575	0.12108156	0.51959133	0.37231377	0.04647722	0.2666112	0.7325561	0.006826359	0.5319756	0.50863606	0.105940215	0.5373078	0.3830504	0.004640811	0.039999474	0.741894	0.56076694	0.022047522	0.60851383	0.7322329	0.8913324	0.34622207	0.64659226	0.00357296	0.22638847	0.008395416	0.25578618	0.5166055	0.39534873	0.14978328	0.02399363	0.482167	0.16036914	0.049832758	0.7522368	0.33053547	0.28742325	0.2677888	0.056403164	0.15074319	0.000237912	0.82354885	0.8307657	0.076696314	0.47887996	0.040689357	0.027152536	0.003351867	0.7260649	0.032632157	0.33378613	0.010603899	0.028043943	0.003295294	0.20011173	0.012262555	0.6127008	0.028343014	0.23844217	0.045090728	0.082240455	0.46430373	0.16640928	0.21466443	0.13846657	0.75345355	0.506371	0.70014936	0.07575904	0.3471113	0.00351761	0.07320286	0.33948866	0.7537612	0.070394404	0.4261048	0.11088805	0.36965638	0.04853403	0.42572287	0.0546069	0.6060546	0.19940259	0.09257617	0.630783	0.07407562	0.07357808	0.16155563	0.6241004
EHA01453_bin.138	0.031180654	0.013022835	0.10080248	0.000846873	0	0.16098876	0.12633863	0.004098027	0.05832067	0.17117704	0.03831516	0.101177484	0.16879797	0.18524595	0.116849035	0.009366312	0.25953028	0	0.00115963	0.12550725	0.06297346	0.03296489	0.01885469	0.015565276	0.01852007	0.017861156	0.16899899	0.20317847	0.3127752	0.022970024	0.15431489	0.23311172	0.21976855	0.012330519	0.04624886	0.004668581	0.14318347	0.09079456	0.009795062	0.02047465	0.011176659	0.021740556	0.15977174	0.00659067	0.003924948	0.40291357	0.2192153	0.18710944	0.00723167	0.006213236	0.1657946	0.08585725	0.64243317	0.022205744	0.017296674	0.07114705	0.3649734	0.00771538	0.014096533	0.23972942	0.000166399	0.015121344	0.06060987	0.006318602	0.19903368	0.008900213	0.12152551	0.000219234	0.12900192	0.049678255	0.004736598	0.021641871	0.003853591	0.003802882	0.002845481	0.018269258	0.023334099	0.022232465	0.011343968	0.021446321	0.03283341	0.30599687	0.10449088	0.015064865	0.119949885	0.03343645	0.018720781	0.015591694	0.032949097	0.23191658	0.021262007	0.013212312	0.027115118	0.018493652	0.031391688	0.30150622	0.007514973	0.007549589	0.07265344	0.013155226	0.004374043	0.005390655	0.017767329	0.08461169	0.017920064	0.013587317	0.001868951	0.8169804	0.20769946
EHA01453_bin.139	0.2336778	0.3469784	0.08948988	0.003599528	0	0.48298517	0.5921026	0.48064846	0.357641	0.2602483	0.4762608	0.5160125	0.25654554	0.49647537	0.2591859	0.2686444	0.17895445	0.010053306	0.017219974	0.72813666	0.16574393	0.62596697	0.4166751	0.41627362	0.36435357	0.32491633	0.13748583	0.438419	0.5854325	0.58188295	0.104404524	0.54337955	0.4518674	0.015409919	0.09714103	0.37603274	0.62533265	0.41661808	0.59093726	0.42360762	0.66097504	0.43852127	0.55459785	0.56998754	0.48553038	0.6455169	0.5681323	0.22212179	0.1746255	0.55266464	0.31664371	0.73239946	0.7164018	0.061295208	0.29251316	0.33453205	0.32250136	0.2869693	0.21029554	0.58256173	0.000351889	0.15934953	0.65891635	0.21258098	0.30760458	0.45045784	0.104640685	0.499029	0.43413764	0.1721255	0.34902868	0.48628846	0.52444065	0.40899223	0.1199801	0.046195682	0.33558604	0.687415	0.4349619	0.4459008	0.6618708	0.38046524	0.70842814	0.4823367	0.4210324	0.42952767	0.57345545	0.5063009	0.21193016	0.67296594	0.58418995	0.29164338	0.6168114	0.42058232	0.49769974	0.22253712	0.2633536	0.59978	0.5111137	0.274585	0.0610388	0.36132053	0.28104118	0.1948745	0.35991463	0.15996289	0.4847446	0.8835479	0.30944973
EHA01453_bin.14	0	0.4362411	0.000166825	0.008082123	0	0	0	0	0	0	0.18712999	0	0.020920986	0	0	0	0.000122338	0	0.05745792	0	0	0	0.63312256	0	0	0.000474896	0.20906751	0	0	0	0	0	0	0.000328089	0	0	0	0	0.000212424	0	0	0.026189324	0	0	0.3273899	0	0	0.13955368	0	0.000166825	0	0	0.9998654	0.5103604	0	0.08872873	0	0.079781346	0	0	0	0.1086332	0	0	0.22596578	0.07297822	0	0.20055497	0	0	0	0	0	0	0.45759472	0	0	0.00033365	0	0.3827514	0	0.29975143	0	0	0.055821918	0	0.124724045	0.7956481	0	0.00033365	0.05628347	0.098018676	0	0.059079457	0	0	0	0	0	0.25735226	0	0	0	0.50712734	0.07541275	0	0	0.99369955	0
EHA01453_bin.140	0	0	0.000322558	0	0	0	0.000107123	0	0	0	0	3.51124e-05	0	0	0.000228528	0	0	0	0	0	0	0	0.000396949	0.000298158	0	0	0	0	0	0	0.000413017	0	0	0	0	0	0.000267806	0.000455866	0	0	0.000295182	0.000401115	0	0	0	0	0	0	6.427355e-05	0	0	0	0.9999625	0	0	0	0	0	0	0	0	0.000216626	0	0	0.000323153	0	0.000179728	4.4039283e-05	0	0	3.6302652e-05	0	0	0	0	0.000131523	0	0.000156518	0	0.000409446	0.000423729	0	0	0	0	0	0.000159494	0	0	0	0	0	3.8683153e-05	0	0	0.000533828	0.000304704	0	0	0.000322558	0	0.000301133	0.000281494	0	8.926882e-05	0	0	0	0
EHA01453_bin.143	0.000476797	0.000584054	0.000932864	6.579623e-05	0.00039658	0.000406495	0.9801322	0.000910331	0.5757612	0.9515397	0.99964666	0.000135198	0.000557015	0.000844535	0.4255241	0.40078738	0.50447327	0.000438041	0.000355119	0.000646245	0.000691311	0.3993507	0.000599377	0.2673995	0.000501133	0.004331735	0.4366905	0.000405593	0.000485811	0.001282576	0.001192444	0.000721956	0.000473192	0.000324475	0.000301942	0.000431731	0.06445327	0.000881489	0.002709363	0.000468686	0.99983597	0.000894108	0.000847239	0.000691311	0.000270395	0.34884262	0.00144932	0.000602982	0.001336655	0.001796327	0.001493484	0.9811219	0.021299953	0.000895009	0.000422718	0.000378554	0.000567831	0.00313839	0.000491218	0.000358725	0.000108158	0.000833719	0.00305637	0.000473192	0.000700324	0.000685002	0.00030735	0.000343402	0.9300649	0.03832135	0.000421817	0.000653456	0.000402889	0.000270395	0.000673285	0.000733673	0.000497528	0.03599865	0.000135198	0.56437844	0.000850844	0.6007962	0.00331595	0.000665173	0.001976591	0.000933766	0.000788654	0.001122141	0.6388841	0.000470488	0	0.9048857	0.000803976	0.000166744	0.003523253	0.000264086	0.000405593	0.000472291	0.000474995	0.000595771	0.000559719	0.000648048	0.00024606	0.000135198	0.000482205	0.000502034	0.000283915	0.000916641	0.000717449
EHA01453_bin.145	0.00070445	0.000262712	8.474581e-05	0	0	0.001476696	0.000360699	0.001480933	0	0.000231462	0	0.000355403	0.000175318	0.000318326	0	0.000189619	0.000324682	0	0	0.000474047	0.000142479	0	9.6928015e-05	0	0	0.001154662	0	0.000871293	0.000823623	0.000275424	7.574157e-05	0	0.000491526	0.000184322	7.891953e-05	0.000102225	0.000228284	3.2839e-05	0.000343221	7.944919e-05	0.00032839	0.00026536	0	0	0.000242055	0.000322564	0	0.000145657	0.000158898	5.0847484e-05	0.00021928	0.002685383	0.99901325	5.7733083e-05	0.00026589	0.000213983	0.000183263	0	0	0.000179026	0	3.230934e-05	0.000126589	0.000956568	0.000505297	0.000161017	0.000217691	0.000245763	0.00023464	0.000245763	0.000238348	0	0.000126059	0.000207098	0	0	6.6737324e-05	0.001648836	0.000245233	0	0.000361759	9.375005e-05	0.000295551	0.000298199	0.000238348	0.00020392	0.001679026	0.000205509	0.000199682	0.000206038	0.000217691	0	0.001279132	0.000246293	0.000145657	0.000316208	0.000224047	0.000446504	0.001117056	0.00048411	0	0	0	0.000104873	0.000275954	0	0.000331568	0	0.000436441
EHA01453_bin.146	0	2.7130516e-05	0.000121239	0	0	0	8.478286e-05	2.1478325e-05	0	4.239143e-05	0.000100326	8.478286e-05	1.7521792e-05	0.000118696	0	0	0	0	0	5.9630613e-05	4.239143e-05	7.319587e-05	0.00415973	0.000169848	0	6.8956724e-05	0	0	4.239143e-05	0	0	0	0	0	0	0	4.239143e-05	0.001755005	0	0	0.000255479	0.000215348	0	0	0	6.160888e-05	0.000188218	0	0	0	0	0.000945046	0.9998406	0	0	0.000129718	0	0	0	0	0	4.239143e-05	0.000177479	0	0.000113609	3.3347926e-05	0	0	5.7934954e-05	0	0	0	0	0	0	0.000765589	2.486964e-05	0	0	0	6.4152366e-05	0	4.239143e-05	9.467419e-05	8.478286e-05	4.239143e-05	0.000141305	0	0	6.3304535e-05	2.1760934e-05	0	0	0.000104848	0	0.001305656	5.369581e-05	3.2217486e-05	1.836962e-05	0	0	0.000156283	0	0	1.7239181e-05	4.3521868e-05	0	0	0
EHA01453_bin.147	0	0	6.5801345e-05	0	0	0	0	0	0	5.6401153e-05	2.6320538e-05	6.166526e-05	0.000129347	0	0	0	0	0	0	0	0	4.1360847e-05	0.000522275	0	0	0	0	0	0	2.8952592e-05	0	0	0	0	0	0	0	0.007146779	0	0	8.159367e-05	9.437793e-05	5.6401153e-05	0	3.948081e-05	0	0	9.738599e-05	0	0	0	0.000224853	0.999439	0	0	0	0	0	0	0	0	0	0	0	7.33215e-05	8.422572e-05	0	0	0	0	0	0	0	0	0	0.000256813	0	0	0	0	0	0	5.6401153e-05	0	0.000106786	5.6401153e-05	0	2.8576585e-05	0	0	0	0	6.768139e-05	0	0.000255685	0.000448953	0	7.557755e-05	0	0	0	3.8728795e-05	0	0	0	7.971363e-05	0	0	5.6401153e-05
EHA01453_bin.149	0	0	8.2011655e-05	0	0	0	0	7.8355086e-05	0.00015671	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023791738	0	0	0.000165068	0	0	0	0	0.000113876	0	0	0	0	0	0	0.9999603	0	0	7.8355086e-05	0	0	0	0	0.000151487	0	0	0	0	0	0	0	0	0	0	7.8355086e-05	0	0	0	0	7.208668e-05	0	0.000122756	0	0.000260661	0	0	0	3.3431505e-05	0	0	0	0	0	0	0	0	0	0	7.8355086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
EHA01453_bin.15	0.026654858	0.2631975	0.5363003	0.016545616	0	0.110569976	0.2937543	0.5058532	0.21426396	0.09190339	0.35932276	0.14952506	0.35252023	0.5173769	0.12316294	0.26459035	0.047641367	7.925917e-05	0.009760238	0.55469716	0.14456925	0.41740152	0.1084992	0.26605904	0.026684713	0.10441524	0.19566473	0.23289119	0.05724837	0.51795894	0.139154	0.18734913	0.265714	0.5378802	0.08356294	0.21614715	0.42964152	0.16182873	0.29649588	0.049352042	0.1014372	0.6784223	0.5177584	0.0720561	0.050716095	0.6904927	0.33662346	0.15615483	0.05180406	0.12443399	0.0512112	0.2104981	0.3552211	0.14194182	0.12171725	0.32162657	0.18333729	0.1608586	0.09919391	0.31553656	0.000682421	0.23493078	0.52137345	0.16939613	0.4946113	0.24083216	0.20513146	0.19593713	0.5098692	0.06903368	0.14970894	0.168868	0.31249434	0.3693192	0.06737875	0.1791635	0.41752198	0.3703649	0.32405615	0.122891076	0.31778172	0.08251382	0.3943014	0.76868874	0.54968137	0.26108235	0.5479897	0.28297082	0.21623302	0.30305377	0.100817926	0.16731584	0.6536477	0.2898574	0.3008604	0.18175396	0.21135038	0.7337008	0.3249877	0.21273108	0.005168755	0.17488034	0.13248752	0.047313232	0.3991513	0.086100295	0.40946847	0.8080694	0.5938131
EHA01453_bin.150	0	0	0	0	0	8.943408e-05	5.544913e-05	0.000137132	0	0	0	0	0	0	0	0	0	0	0	8.943408e-05	0	9.301144e-05	3.9947223e-05	0	0	0	0	0	0	8.943408e-05	0	0	8.943408e-05	0	0	0	8.943408e-05	0.000217623	0	0.000108513	8.943408e-05	0	0	0	0.000132959	7.45284e-05	9.65888e-05	0	0	0.000118649	0.000196159	0.000334483	0.9997693	0	6.14114e-05	0.000146672	0	0	8.168312e-05	0	0	0.000178868	0.000209872	0	0	7.5124626e-05	0	0	0	0	0	8.943408e-05	0	0	0	8.943408e-05	0	0	0	4.5909495e-05	6.856613e-05	8.943408e-05	3.636986e-05	3.9947223e-05	0	0.000109706	6.975858e-05	8.943408e-05	0	6.14114e-05	8.943408e-05	8.943408e-05	3.6966085e-05	5.4852902e-05	0	0	8.943408e-05	4.1139676e-05	0	0	0	0	0	0	8.943408e-05	0.000144883	0	0	0
EHA01453_bin.151	0	0.000181485	0	0	0	0	0.000150818	0	0	0	6.889714e-05	0.000192408	0.000177284	3.1087733e-05	8.1920385e-05	0	0	9.032247e-05	0	7.43585e-05	6.301568e-05	0.00245047	0.000898183	0.00019913	0.000214253	6.301568e-05	0	2.5206271e-05	0	4.369087e-05	0.000126031	0.000190307	0	0	6.301568e-05	6.889714e-05	0.000126031	0.001111597	8.6961634e-05	6.301568e-05	0	6.301568e-05	0	6.301568e-05	5.671411e-05	8.108017e-05	0	3.4028468e-05	6.301568e-05	0.000155019	0.000149557	0.000323901	0.9992203	0	0	0	2.7306794e-05	0.000145776	7.7299235e-05	0	0	0	5.58739e-05	8.1920385e-05	0.0001588	0	0	0.000126031	6.301568e-05	0.000127292	0	8.108017e-05	5.1672858e-05	0	0	0.0008024	0	6.973735e-05	0	0	0	0	0	0	8.906216e-05	0	0.000163421	2.6466585e-05	0	8.276059e-05	0.000224756	7.351829e-05	0.000126031	6.301568e-05	0.000173083	0.000368852	6.301568e-05	6.301568e-05	0	6.301568e-05	0.000105446	0.000213833	0.000138635	7.39384e-05	8.276059e-05	0	0	0.000418844	0
